Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;;I;2;VITORIA;ES;03/2015;845;0;51;0;0;0;896;-45;0;0;0;-2.497;-2.541;-1.645;3;22;-147;-412;-2;0;0;0;-537;-2.182;0;-2.182;1;0;-2.183;0
HOYA CVC LTDA. - PRUDENCIAL;1000082578;n2;;I;2;RIO DE JANEIRO;RJ;03/2015;0;0;141;0;752;0;893;0;0;0;0;0;0;893;960;0;-1.044;-763;-119;0;0;0;-966;-73;-12;-85;0;0;-85;0
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;;C;2;ARARAS;SP;03/2015;0;0;72;0;818;0;890;0;0;0;0;0;0;890;50;0;-400;-477;-45;0;31;0;-842;48;-1;47;-15;0;33;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;03/2015;701;0;189;0;0;0;890;0;0;0;0;-74;-74;816;0;0;-76;-221;0;0;0;-5;-303;513;0;513;0;0;513;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;;I;2;RIO DE JANEIRO;RJ;03/2015;818;0;67;0;0;0;885;-93;-99;0;0;-31;-223;662;82;11;-532;-258;-3;0;202;-26;-524;138;0;138;0;0;137;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;03/2015;711;0;173;0;0;0;884;-288;-48;0;0;-60;-396;488;40;5;-174;-172;0;0;4;-49;-347;141;15;156;0;0;156;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;03/2015;732;0;151;0;0;0;882;-340;0;0;0;1;-341;542;7;0;-257;-154;-1;0;4;-71;-472;69;0;69;-2;-7;61;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;03/2015;740;0;140;0;0;0;881;-320;-5;0;0;-39;-364;517;89;50;-222;-189;-3;0;23;-212;-465;52;0;52;-8;0;44;0
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;;I;2;NOVO HAMBURGO;RS;03/2015;0;0;0;0;880;0;880;0;0;0;0;0;0;880;0;33;-53;-590;-42;0;0;-1;-654;227;0;227;-77;0;149;-25
ASSOCIACAO POUP.EMPR-APEPE - PRUDENCIAL;1000081191;n1;;I;2;RECIFE;PE;03/2015;196;0;0;0;0;684;880;0;-116;0;0;-609;-725;154;0;0;-50;-43;0;0;0;-223;-316;-162;-2;-164;0;0;-164;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;;I;2;CONCORDIA;SC;03/2015;592;0;282;0;0;0;874;-318;-76;0;0;-143;-537;337;87;8;-213;-186;0;0;0;-46;-352;-15;1;-14;0;0;-14;0
SOCICRED SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;;I;2;PORTO ALEGRE;RS;03/2015;874;0;0;0;0;0;874;0;0;0;0;-375;-375;499;0;0;-101;-354;0;0;0;0;-455;44;0;44;-7;0;37;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;03/2015;842;0;30;0;0;0;872;-82;-27;0;0;-44;-154;719;0;0;-328;-206;0;0;0;-2;-537;182;0;182;0;0;182;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;;I;2;PITANGA;PR;03/2015;834;0;37;0;0;0;871;-62;-219;0;0;-1.094;-1.376;-504;112;57;-243;-233;1;0;34;-102;-375;-880;-65;-945;-18;-6;-969;0
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;;I;2;JOACABA;SC;03/2015;0;0;1;-428;1.297;0;871;0;0;0;0;0;0;871;61;0;-370;-368;-43;0;70;0;-650;221;0;221;-89;0;132;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES EM SEGURANÇA PÚBLICA DO ESTADO DO ACRE - SICOOB ACRE;3528402;b3S;;I;2;RIO BRANCO;AC;03/2015;825;0;43;0;0;0;869;-105;-68;0;0;-112;-285;583;8;22;-241;-444;0;0;86;-13;-581;2;0;2;0;0;2;-38
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;03/2015;616;0;251;0;0;0;867;-195;-25;0;0;-89;-309;558;53;60;-277;-334;-4;68;1;1;-435;123;1;124;-2;0;122;0
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;03/2015;689;0;174;0;0;0;863;-205;-53;0;0;-116;-373;490;41;49;-194;-257;-2;0;0;-21;-385;105;-2;103;-5;0;98;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PRAÇAS E OFICIAIS DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - COOPERACS- SP;7030145;b3S;;I;2;SAO PAULO;SP;03/2015;810;0;48;0;0;0;859;-44;0;0;0;-97;-141;718;12;0;-189;-366;0;0;2;-9;-550;168;0;168;0;0;168;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;03/2015;783;0;72;0;0;0;855;-13;0;0;0;-35;-48;806;0;0;-47;-59;0;0;0;0;-106;700;0;700;0;0;700;-303
COOPERATIVA DE CRÉDITO MÚTUO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR.;6078926;b3S;;I;2;CURITIBA;PR;03/2015;380;0;473;0;0;0;853;-373;-14;0;0;-16;-403;451;139;28;-152;-109;-2;0;65;-138;-169;281;0;281;-4;0;277;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;03/2015;629;0;224;0;0;0;853;-255;0;0;0;-40;-295;559;67;14;-386;-188;-7;0;0;-9;-508;50;1;51;-7;0;44;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;03/2015;774;0;79;0;0;0;853;-51;0;0;0;-123;-174;679;0;0;-293;-126;0;0;0;-8;-427;252;0;252;0;0;252;-178
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE CONTABILIDADE DE GOIÂNIA E REGIÃO- SICREDI CONTÁBIL GO;9576038;b3S;;I;2;GOIANIA;GO;03/2015;779;0;73;0;0;0;852;-122;0;0;0;-629;-750;102;66;18;-211;-200;0;0;6;-55;-376;-274;680;405;0;0;405;0
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9720794;b3S;;I;2;RIO DE JANEIRO;RJ;03/2015;638;0;213;0;0;0;851;-352;0;0;0;-31;-383;468;14;0;-140;-157;-1;0;5;-8;-286;182;0;182;0;0;181;-74
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;;I;2;CHAPADA GAUCHA;MG;03/2015;741;0;108;0;0;0;849;-41;-109;0;0;-114;-264;585;55;84;-271;-104;-5;0;72;-12;-182;403;0;403;0;0;403;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;03/2015;730;0;117;0;0;0;847;-108;-149;0;0;-217;-475;372;91;19;-181;-143;0;0;25;-57;-247;125;-3;122;1;-8;113;-49
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;;I;2;CURITIBA;PR;03/2015;0;0;202;-811;1.453;0;845;0;0;0;0;0;0;845;22;0;-107;-1.235;-79;0;7;1;-1.395;-550;0;-550;0;0;-550;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;03/2015;720;0;122;0;0;0;842;-165;-74;0;0;-293;-533;310;50;16;-165;-210;0;0;26;-110;-393;-84;9;-75;0;0;-75;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE DE MINAS LTDA - SICOOB CREDINOSSO;6324872;b3S;;I;2;MONTES CLAROS;MG;03/2015;675;0;164;0;0;0;840;-200;0;0;0;-55;-255;584;79;108;-333;-267;-5;0;36;-40;-423;161;0;161;-4;0;157;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;03/2015;528;0;305;0;0;0;833;-344;-33;0;0;-169;-546;287;45;18;-124;-117;0;0;3;-69;-245;43;-20;23;0;0;23;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;;I;2;BELO HORIZONTE;MG;03/2015;774;0;59;0;0;0;833;-120;-35;0;0;-127;-282;551;5;0;-301;-226;-1;0;1;-11;-533;19;22;41;-7;0;34;0
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;;I;1;CUIABA;MT;03/2015;671;0;162;0;0;0;833;0;-72;0;0;-402;-474;359;2.831;0;-2.150;-1.180;-313;0;87;-26;-751;-392;51;-341;0;0;-341;0
UNIÃO ALTERNATIVA CC LTDA. - PRUDENCIAL;1000082396;n2;;I;2;PORTO ALEGRE;RS;03/2015;0;0;0;0;832;0;832;0;0;0;0;0;0;832;35;19;-15;-680;-41;0;0;-6;-687;145;0;145;-52;0;93;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;03/2015;678;0;153;0;0;0;831;0;0;0;0;-65;-65;765;0;0;-54;-92;0;0;5;0;-142;623;0;623;0;0;623;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PINHAO - CRESOL PINHAO;1276398;b3S;;I;2;PINHAO;PR;03/2015;670;0;148;0;0;0;818;-98;-193;0;0;-603;-894;-76;55;71;-331;-221;1;0;45;-86;-468;-545;0;-545;0;-8;-552;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;03/2015;776;0;41;0;0;0;817;-323;-35;0;0;-140;-497;320;1;30;-289;-289;-1;0;100;-45;-493;-173;1;-172;0;0;-172;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - UNICRED DE SÃO LUÍS;8143326;b3S;;I;2;SAO LUIS;MA;03/2015;769;0;48;0;0;0;817;-125;-4;0;0;89;-40;777;33;24;-189;-146;-3;0;17;-77;-342;435;0;435;-2;0;433;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;;I;2;SAO JORGE D'OESTE;PR;03/2015;628;0;186;0;0;0;814;-176;-158;0;0;83;-251;563;107;30;-205;-145;0;0;9;-54;-258;305;-4;302;-2;-14;286;-35
MELHOR CC LTDA. - PRUDENCIAL;1000082279;n2;;I;2;CURITIBA;PR;03/2015;0;0;0;0;808;0;808;0;0;0;0;0;0;808;0;1;-105;-524;-38;0;0;-3;-668;140;0;140;-41;0;99;-22
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5269976;b3S;;I;2;FORMOSA DO SUL;SC;03/2015;625;0;176;0;0;0;801;-314;-68;0;0;-484;-867;-65;82;10;-216;-229;0;0;1;-58;-410;-475;40;-435;0;0;-435;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LONDRINA - CRESOL LONDRINA;7211698;b3S;;I;2;LONDRINA;PR;03/2015;725;0;75;0;0;0;800;-62;-159;0;0;-685;-905;-106;37;32;-283;-318;0;0;37;-73;-569;-675;-4;-679;-1;-15;-695;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;03/2015;412;0;385;0;0;0;798;-274;0;0;0;0;-274;523;37;84;-92;-216;1;0;22;-12;-177;346;0;346;-2;0;344;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE NOVA PRATA DO IGUACU - CRESOL NOVA PRATA DO IGUACU;3014407;b3S;;I;2;NOVA PRATA DO IGUACU;PR;03/2015;666;0;131;0;0;0;798;-86;-147;0;0;-91;-324;473;95;34;-130;-111;0;0;22;-81;-172;302;-1;300;-2;-5;293;0
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;03/2015;648;0;148;0;0;0;796;-156;0;0;0;35;-121;674;31;43;-213;-361;0;0;0;-25;-525;149;1;150;0;0;150;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHAPECO-CRESOL CHAPECÓ;4281182;b3S;;I;2;CHAPECO;SC;03/2015;646;0;149;0;0;0;795;-263;-66;0;0;-117;-446;349;52;10;-161;-217;0;0;0;-71;-386;-37;50;13;0;0;13;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CORONEL MARTINS-CRESOL PEDRA BRANCA;5070112;b3S;;I;2;CORONEL MARTINS;SC;03/2015;666;0;128;0;0;0;795;-165;-117;0;0;-384;-665;129;46;10;-195;-166;0;0;1;-83;-388;-259;72;-187;0;0;-187;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE OSASCO E REGIÃO - CREDMETAL;3535065;b3S;;I;2;OSASCO;SP;03/2015;750;0;41;0;0;0;790;-28;-33;0;0;-83;-144;647;22;37;-312;-183;-3;0;1;-12;-450;196;0;196;-6;0;190;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;;I;2;CARIACICA;ES;03/2015;726;0;57;0;0;0;784;0;0;0;0;-25;-25;759;0;0;-133;-83;-3;0;0;0;-220;539;1;540;-2;0;538;-419
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.;5548335;b3S;;I;2;SAO JOAO DE MERITI;RJ;03/2015;738;0;43;0;0;0;782;0;0;0;0;-116;-116;666;0;0;-118;-195;0;0;45;0;-268;398;0;398;0;0;398;-182
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;03/2015;515;0;265;0;0;0;780;-268;-15;0;0;3;-279;501;2;1;-166;-210;1;44;10;-14;-334;166;1;167;0;0;167;-57
TITUR CC LTDA. - PRUDENCIAL;1000084363;n2;;I;2;NITEROI;RJ;03/2015;0;0;0;0;769;0;769;0;0;0;0;0;0;769;0;0;-186;-114;-36;0;5;-16;-347;422;0;422;-163;0;259;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;;I;2;JATAI;GO;03/2015;599;0;167;0;0;0;766;-140;0;0;0;-84;-224;541;70;83;-271;-238;-2;0;11;-2;-350;192;0;192;-3;0;188;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;;I;2;ARACI;BA;03/2015;606;0;159;0;0;0;765;-256;-15;0;0;-265;-536;230;11;93;-239;-348;0;0;5;-76;-554;-324;-4;-328;0;0;-328;0
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;;I;2;RIO DE JANEIRO;RJ;03/2015;0;0;693;0;71;0;765;0;0;0;0;0;0;765;144;0;-214;-615;-16;0;0;0;-701;64;0;64;-13;0;51;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;;I;2;GUAXUPE;MG;03/2015;584;0;178;0;0;0;762;-116;0;0;0;-14;-130;633;65;131;-337;-354;-2;0;4;-10;-504;129;0;129;-4;0;125;0
COOPERATIVA DE CRÉDITO DOS DISTRIBUIDORES E ATACADISTAS DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;10209619;b3S;;I;2;GOIANIA;GO;03/2015;517;0;244;0;0;0;761;-111;0;0;0;5;-106;655;56;137;-291;-283;-2;0;6;-79;-457;198;-29;169;-1;0;168;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;;I;2;HUMAITA;RS;03/2015;587;0;173;0;0;0;760;-303;-71;0;0;-153;-526;233;98;2;-244;-265;0;0;33;-82;-457;-224;6;-218;0;0;-218;0
TENDÊNCIA CCTVM LTDA - PRUDENCIAL;1000082602;n2;;I;2;SAO PAULO;SP;03/2015;0;0;757;0;0;0;757;0;0;0;0;0;0;757;288;0;-450;-1.114;-71;0;9.152;-162;7.642;8.399;0;8.399;0;0;8.399;0
POLO CC LTDA. - PRUDENCIAL;1000082437;n2;;I;2;PORTO ALEGRE;RS;03/2015;0;0;0;0;755;0;755;0;0;0;0;0;0;755;0;0;-47;-379;-35;0;0;-3;-464;291;0;291;-99;0;192;-27
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VITÓRIA DA CONQUISTA LTDA. - SICOOB CREDCOOP;2528151;b3S;;I;2;VITORIA DA CONQUISTA;BA;03/2015;702;0;53;0;0;0;755;-84;0;0;0;-3;-88;667;80;53;-318;-212;-5;0;2;-39;-439;229;0;229;-6;0;223;0
REGRA LANDER SCMEPP LTDA. - PRUDENCIAL;1000083261;n1;;I;2;SAO JOSE;SC;03/2015;749;0;0;0;0;0;749;0;-170;0;0;-159;-329;420;0;184;-291;-257;-35;0;0;-80;-479;-59;0;-59;14;0;-45;0
DIBRAN DTVM LTDA - PRUDENCIAL;1000083845;n2;;I;2;SAO PAULO;SP;03/2015;0;0;639;84;26;0;748;0;0;0;0;0;0;748;53;0;-233;-301;-38;0;0;-6;-524;224;0;224;-84;0;140;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3930587;b3S;;I;2;RIO DE JANEIRO;RJ;03/2015;518;0;228;0;0;0;745;-123;0;0;0;-36;-160;586;106;75;-392;-290;-6;0;1;-3;-509;77;0;77;-3;0;74;-46
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5040680;b3S;;I;2;RIO DE JANEIRO;RJ;03/2015;660;0;82;0;0;0;742;-253;0;0;0;1;-252;489;0;0;-304;-74;0;0;0;0;-378;111;0;111;0;0;111;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO - SICOOB COOPERTEC;37433448;b3S;;I;2;CUIABA;MT;03/2015;633;0;107;0;0;0;740;-128;0;0;0;-57;-185;555;129;71;-427;-327;-12;0;0;-38;-604;-50;0;-50;-5;0;-55;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SAO VALENTIM-CRESOL SAO VALENTIM;3015152;b3S;;I;2;SAO VALENTIM;RS;03/2015;494;0;237;0;0;0;731;-282;-88;0;0;-18;-388;343;61;15;-199;-149;0;0;0;-49;-320;23;0;23;0;0;23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS E SERVIDORES DO PODER JUDICIÁRIO E ÓRGÃOS JURÍDICOS ESTADUAIS E FEDERAIS NA GRANDE TERESINA - SICOOB JURISCRED/PI;5477038;b3S;;I;2;TERESINA;PI;03/2015;655;0;76;0;0;0;731;-132;-109;0;0;127;-114;617;44;34;-246;-249;-3;0;0;-53;-473;144;0;144;-3;0;141;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA CMI SECOVI-MG - SICOOB SECOVICRED;14913919;b3S;;I;2;BELO HORIZONTE;MG;03/2015;281;0;449;0;0;0;729;-302;0;0;0;-30;-332;397;154;161;-164;-274;-18;0;0;-41;-181;216;0;216;-2;0;213;0
TRADICAO S/A CI - PRUDENCIAL;1000083405;n1;;I;2;RIO DE JANEIRO;RJ;03/2015;715;0;0;0;0;0;715;0;-4;0;0;-416;-419;296;0;0;-401;-345;0;0;594;-179;-330;-35;46;12;-2;0;9;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MÉDIO VALE - CRESOL MÉDIO VALE;7522059;b3S;;I;2;BLUMENAU;SC;03/2015;606;0;109;0;0;0;715;-193;-51;0;0;-434;-678;37;13;49;-146;-129;0;0;11;-63;-264;-227;-1;-229;0;-4;-233;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CERRO AZUL - CRESOL CERRO AZUL;5326643;b3S;;I;2;CERRO AZUL;PR;03/2015;670;0;44;0;0;0;714;-68;-92;0;0;-59;-219;496;38;57;-157;-141;0;0;34;-58;-227;269;-2;266;-1;-3;262;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;;I;2;PIMENTA;MG;03/2015;513;0;193;0;0;0;706;-235;-17;0;0;9;-242;464;71;50;-312;-204;-5;0;40;-6;-366;98;3;100;-5;0;95;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA ESTADUAL DE LOGÍSTICA E TRANSPORTES E ÓRGÃOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;;I;2;SAO PAULO;SP;03/2015;572;0;134;0;0;0;706;-39;0;0;0;-95;-133;573;39;19;-139;-131;-4;0;0;-31;-247;326;0;326;-10;0;316;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;;I;2;BELO HORIZONTE;MG;03/2015;404;0;295;0;0;0;699;-197;0;0;0;52;-144;555;91;131;-278;-224;-5;0;2;-11;-294;261;3;264;-3;0;261;-44
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA. DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;;I;2;JACUTINGA;RS;03/2015;532;0;167;0;0;0;699;-178;-62;0;0;-170;-410;289;62;11;-170;-110;0;0;0;-77;-284;5;0;5;0;0;5;0
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;;I;2;GUAPE;MG;03/2015;586;0;112;0;0;0;698;-144;-87;0;0;-47;-278;419;55;90;-278;-276;-5;0;101;-25;-338;81;-3;78;-5;0;73;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11969853;b3S;;I;2;SAO MIGUEL DO IGUACU;PR;03/2015;562;0;133;0;0;0;695;-98;-157;0;0;-179;-434;262;64;40;-190;-197;0;0;40;-60;-303;-41;5;-37;-2;-6;-44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;;I;2;ARAXA;MG;03/2015;694;0;0;0;0;0;694;-1;0;0;0;140;139;833;0;0;-62;-89;0;0;1;0;-150;683;0;683;0;-73;610;-105
