Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
HOYA CORRETORA DE VALORES E CAMBIO LTDA;34974170;n2;;I;2;RIO DE JANEIRO;RJ;06/2012;0;0;456;0;568;0;1.024;0;0;0;0;0;0;1.024;3.619;0;-1.446;-1.418;-379;0;0;-6;369;1.394;-53;1.341;-436;0;904;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;06/2012;777;0;243;0;0;0;1.020;-265;-84;0;0;-53;-401;618;141;0;-201;-320;1;0;0;-19;-400;218;0;219;0;0;219;0
COOPERATIVA DE CRÉDITO RURAL DO PLANALTO PAULISTA - CREDISOLO;2359108;b3S;;I;3;GARCA;SP;06/2012;932;0;88;0;0;0;1.019;-213;-30;0;0;-915;-1.158;-139;14;3;-256;-154;-2;0;20;-98;-474;-613;5;-608;0;0;-608;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO SAINT GOBAIN;61039038;b3S;;I;2;SAO PAULO;SP;06/2012;783;0;236;0;0;0;1.019;0;0;0;0;-16;-16;1.003;0;0;-333;-66;-13;0;7;-2;-407;597;0;597;-40;0;557;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP;67915868;b3S;;I;2;TABOAO DA SERRA;SP;06/2012;668;0;343;0;0;0;1.012;0;0;0;0;-3;-3;1.009;9;0;-191;-132;1;0;2;-22;-334;675;13;688;0;0;688;0
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;;I;2;RIO DE JANEIRO;RJ;06/2012;10;0;950;48;0;0;1.008;-1;0;0;0;0;-1;1.007;4.025;1.978;-1.823;-4.629;-528;0;0;-5;-981;26;1;25;0;0;25;-600
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CORRETORES  E DEMAIS TÉCNICOS DE SEGUROS DO ESTADO DE SANTA CATARINA - CREDICOR - SC;2295034;b3S;;I;2;BLUMENAU;SC;06/2012;702;0;302;0;0;0;1.004;-369;0;0;0;20;-349;655;104;67;-266;-342;-4;0;5;-126;-562;93;-6;87;0;0;87;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;;I;2;GRANDES RIOS;PR;06/2012;911;0;92;0;0;0;1.003;-145;-152;0;0;-52;-348;655;55;77;-242;-203;-2;0;33;-66;-347;308;1;307;1;0;306;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;06/2012;830;0;170;0;0;0;999;-279;0;0;0;-52;-331;669;94;114;-285;-313;-5;0;1;-37;-431;237;3;240;-11;-17;211;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PIRACICABA - SICOOB COOPCRED;8702520;b3S;;I;2;PIRACICABA;SP;06/2012;916;0;82;0;0;0;997;-249;0;0;0;-176;-425;572;50;128;-192;-267;-2;0;2;-14;-294;277;-89;188;-3;0;185;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PRAÇAS E OFICIAIS DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - COOPERACS- SP;7030145;b3S;;I;2;SAO PAULO;SP;06/2012;987;0;10;0;0;0;997;-52;0;0;0;-68;-121;876;0;0;-279;-847;0;0;60;-6;-1.071;-195;3;-192;0;0;-192;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1235921;b3S;;I;2;VITORIA;ES;06/2012;926;0;67;0;0;0;993;0;0;0;0;-97;-97;896;2;0;-316;-316;-5;0;18;-5;-621;275;0;275;-6;0;269;0
COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;53776852;b3S;;I;2;ARARAQUARA;SP;06/2012;842;0;147;0;0;0;989;-90;0;0;0;-21;-111;878;166;0;-238;-79;-15;0;0;0;-166;712;18;730;-26;0;704;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44746352;b3S;;I;2;BARRA BONITA;SP;06/2012;557;0;429;0;0;0;986;-19;0;0;0;-135;-154;832;1;2;-344;-280;0;0;0;0;-621;211;10;221;0;0;221;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;06/2012;839;0;147;0;0;0;986;-212;0;0;0;-16;-228;758;96;135;-356;-291;-3;0;4;-18;-434;324;0;324;-2;0;322;0
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;06/2012;732;0;252;0;0;0;985;-226;0;0;0;-68;-295;690;78;58;-195;-317;-3;54;0;1;-326;363;0;364;-3;0;360;0
PILLA CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.;92875780;n2;;I;2;PORTO ALEGRE;RS;06/2012;0;0;984;-2;0;0;982;0;0;0;0;0;0;982;2.126;0;-855;-604;-245;0;11;0;432;1.414;0;1.414;-526;-29;859;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE NATAL - CREDCOM-RN;8802775;b3S;;I;2;NATAL;RN;06/2012;933;0;49;0;0;0;982;-123;-103;0;0;-276;-503;480;33;35;-204;-179;-1;0;15;-166;-466;13;0;13;0;0;13;0
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5474540;n1;;I;1;PALMAS;TO;06/2012;840;0;142;0;0;0;982;0;0;0;0;-68;-68;914;0;6;-226;-512;-45;0;5;-7;-781;134;0;134;-12;0;122;0
SENFF S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11970623;n1;;I;2;CURITIBA;PR;06/2012;940;0;39;0;0;0;979;0;0;0;0;-390;-390;589;0;0;-22;-151;-42;0;0;-36;-252;337;0;337;-185;0;152;-115
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73279093;n2;;I;2;JOACABA;SC;06/2012;0;0;2;-110;1.085;0;977;0;0;0;0;0;0;977;0;0;-531;-543;-46;0;4;0;-1.115;-138;0;-138;0;0;-138;0
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE CANGUCU - CREHNOR SUL;5132104;b3S;;I;2;CANGUCU;RS;06/2012;903;0;74;0;0;0;977;-18;-2;0;0;-686;-706;271;349;61;-336;-563;-2;0;25;-18;-484;-213;9;-204;0;0;-204;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;;I;2;BETIM;MG;06/2012;739;0;235;0;0;0;975;-64;0;0;0;-37;-101;874;17;0;-66;-131;0;0;4;0;-175;698;4;702;0;0;702;-467
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS;3000142;b3S;;I;2;PORTO ALEGRE;RS;06/2012;722;0;241;0;0;0;964;-307;-10;0;0;-2;-320;644;64;8;-330;-115;-3;0;61;-218;-532;112;0;112;-4;0;107;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;06/2012;962;0;1;0;0;0;963;-179;0;0;0;7;-171;792;18;2;-272;-166;0;0;1;-7;-426;367;10;376;0;0;376;-73
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;;I;2;RIO DE JANEIRO;RJ;06/2012;963;0;0;0;0;0;963;-20;0;0;0;-35;-55;907;10;0;-691;-213;-2;0;58;-4;-842;65;19;84;0;0;84;1
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;06/2012;905;0;56;0;0;0;961;-7;0;0;0;-94;-102;859;0;0;-76;-61;0;0;1;-5;-142;717;0;717;0;0;717;-278
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;06/2012;719;0;241;0;0;0;961;-280;-145;0;0;-14;-438;523;65;32;-252;-263;0;0;94;-46;-372;151;0;151;0;0;151;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MARCHESAN - TATUCRED;53505681;b3S;;I;2;MATAO;SP;06/2012;950;0;0;0;0;0;951;0;0;0;0;-5;-5;945;0;0;-49;-59;0;0;0;0;-108;838;0;838;0;0;838;0
UNILETRA;50593;n1;;C;2;VITORIA;ES;06/2012;732;0;217;0;0;0;949;-299;-529;0;0;-114;-941;7;450;0;-607;-1.458;-50;0;1;0;-1.664;-1.657;2;-1.655;0;0;-1.655;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;;I;2;LARANJEIRAS DO SUL;PR;06/2012;773;0;175;0;0;0;948;-145;-198;0;0;21;-322;626;124;62;-329;-227;-5;0;176;-88;-286;340;-4;336;1;0;335;0
PIONEER CORRETORA DE CAMBIO LTDA;69251239;n2;;I;2;SAO PAULO;SP;06/2012;0;0;0;0;947;0;947;0;0;0;0;-7;-7;940;5.259;0;-2.143;-3.255;-558;0;132;-105;-669;270;-397;-127;0;0;-127;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;;I;2;SAO JOAQUIM;SC;06/2012;774;0;169;0;0;0;944;-138;-166;0;0;-194;-498;446;2;1;-173;-123;0;0;49;-49;-293;153;-36;116;0;0;116;0
COOPERATIVA DE CRÉDITO RURAL COSTA DO DENDÊ - ASCOOB COSTA DO DENDÊ;3087263;b3S;;I;2;TAPEROA;BA;06/2012;923;0;19;0;0;0;942;-79;-13;0;0;-136;-229;713;80;12;-246;-251;1;0;2;-23;-427;286;0;287;0;0;287;-27
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DA FAZENDA DO ESTADO DE GOIÁS;3565483;b3S;;I;2;GOIANIA;GO;06/2012;802;0;138;0;0;0;940;-227;1;0;0;-173;-401;539;57;50;-452;-251;-2;0;30;-15;-582;-43;24;-19;-5;0;-24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA;60219045;b3S;;I;2;PINDAMONHANGABA;SP;06/2012;864;0;74;0;0;0;938;0;0;0;0;-24;-24;914;0;0;-142;-70;1;0;1;1;-212;702;0;702;0;0;702;-12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1720488;b3S;;I;2;GOIANIA;GO;06/2012;530;0;408;0;0;0;937;-177;0;0;0;-7;-184;753;105;84;-378;-342;1;0;30;-17;-517;237;24;261;-3;0;258;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;;I;2;PINDAMONHANGABA;SP;06/2012;845;0;91;0;0;0;936;0;0;0;0;-45;-45;892;0;0;-136;-108;-14;0;1;0;-257;635;0;635;-12;-7;616;0
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;n2;;I;2;RIO DE JANEIRO;RJ;06/2012;0;0;0;0;936;0;936;0;0;0;0;-285;-285;651;2;0;-341;-797;-44;0;1;0;-1.178;-528;-18;-546;0;0;-546;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA QUARTA COLONIA - CRESOL QUARTA COLONIA;11300087;b3S;;I;2;FAXINAL DO SOTURNO;RS;06/2012;863;0;73;0;0;0;936;-215;-225;0;0;-127;-568;368;0;3;-163;-193;0;0;28;-36;-361;7;0;7;0;0;7;0
HENCORP COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1788147;n2;;I;2;SAO PAULO;SP;06/2012;0;0;929;0;0;0;929;0;0;0;0;2;2;932;6.240;0;-341;-5.316;-657;-2;352;-64;212;1.143;-27;1.116;-337;0;780;-367
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;06/2012;847;0;81;0;0;0;928;-205;-102;0;0;-523;-830;98;18;42;-236;-264;0;0;23;-98;-516;-419;-23;-442;0;0;-442;0
DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62280490;n2;;I;2;SAO PAULO;SP;06/2012;0;0;824;95;3;0;922;0;0;0;0;0;0;922;39;0;-447;-615;-4;0;6;-4;-1.024;-102;0;-102;0;0;-102;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPRESÁRIOS DO MUNICÍPIO DE GUARULHOS E REGIÃO - COOPERSIGMA;8969199;b3S;;I;2;GUARULHOS;SP;06/2012;886;0;32;0;0;0;918;-200;0;0;0;-60;-259;659;78;13;-179;-378;0;0;0;0;-467;192;0;192;0;0;192;0
COOPERATIVA DE CRÉDITO RURAL DE JUAZEIRO - SICOOB CREDIJU;2892637;b3S;;I;2;JUAZEIRO;BA;06/2012;801;0;115;0;0;0;916;-101;1;0;0;-174;-275;641;94;86;-312;-482;-9;0;9;-19;-634;8;1;9;-5;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;;I;2;BELO HORIZONTE;MG;06/2012;657;0;256;0;0;0;913;-167;0;0;0;-43;-210;703;102;161;-368;-333;-24;0;200;-14;-276;427;3;430;-2;0;428;-48
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MANAUS   SICOOB CREDEMPRESAS AM;10808037;b3S;;I;2;MANAUS;AM;06/2012;842;0;70;0;0;0;912;-93;0;0;0;-342;-435;477;12;21;-217;-297;0;0;1;-6;-487;-10;-8;-18;0;0;-18;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;;I;2;SCHROEDER;SC;06/2012;657;0;254;0;0;0;911;-334;-59;0;0;61;-333;579;36;56;-248;-197;0;0;81;-160;-432;147;0;147;1;0;146;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS CIVIS, MILITARES E PENSIONISTAS EM ARARAQUARA E REGIÃO - COOPARA;4219215;b3S;;I;2;ARARAQUARA;SP;06/2012;856;0;52;0;0;0;908;-88;-1;0;0;-54;-143;765;19;2;-463;-429;-3;0;105;-12;-780;-15;0;-15;0;0;-15;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;;I;2;DIONISIO CERQUEIRA;SC;06/2012;702;0;206;0;0;0;908;-245;-133;0;0;1;-376;532;2;2;-212;-239;0;0;15;-63;-496;36;0;36;0;0;36;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;;I;2;TRES BARRAS DO PARANA;PR;06/2012;598;0;306;0;0;0;904;-210;-213;0;0;-27;-450;455;111;67;-307;-206;0;0;111;-80;-305;150;-17;133;0;0;133;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;;I;2;PITANGA;PR;06/2012;787;0;109;0;0;0;896;-96;-234;0;0;36;-295;601;98;53;-239;-246;-1;0;58;-149;-426;175;13;189;-1;0;188;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO CONGLOMERADO BATTISTELLA;67087569;b3S;;I;3;SAO PAULO;SP;06/2012;649;0;246;0;0;0;895;0;0;0;0;-5;-5;890;0;0;-152;-73;-1;0;3;0;-223;666;0;666;0;0;666;-553
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE RONDONOPOLIS - CREDLOJA;5247312;b3S;;I;2;RONDONOPOLIS;MT;06/2012;760;0;128;0;0;0;888;-137;-38;0;0;-86;-260;628;209;173;-346;-628;-6;0;3;-18;-613;16;36;52;-2;0;50;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46058731;b3S;;I;2;PAULINIA;SP;06/2012;848;0;36;0;0;0;884;0;0;0;0;-1;-1;883;0;0;-113;-67;-1;0;0;0;-181;702;0;702;-3;0;698;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;06/2012;533;0;349;0;0;0;882;-238;0;0;0;-54;-292;590;23;75;-153;-251;-1;0;63;-15;-259;330;0;330;-4;0;327;0
COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA;71437123;b3S;;I;2;ALTEROSA;MG;06/2012;677;0;204;0;0;0;881;-155;-47;0;0;-29;-231;650;36;26;-285;-224;-3;0;11;-20;-459;191;4;195;-7;0;188;0
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;06/2012;2;0;937;-60;0;0;880;-42;0;0;0;4.134;4.092;4.972;6.572;4.302;-6.497;-12.345;-1.273;0;270;-227;-9.198;-4.226;2;-4.225;-374;0;-4.598;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE;3348165;b3S;;I;2;VERE;PR;06/2012;551;0;325;0;0;0;877;-303;-228;0;0;32;-499;378;123;46;-192;-187;0;0;40;-67;-236;141;0;141;0;0;141;0
DECYSEO CORRETORA DE CAMBIO LTDA.;94968518;n2;;I;2;SAO PAULO;SP;06/2012;0;0;55;0;815;0;870;0;0;0;0;0;0;870;1.567;0;-320;-1.622;-200;0;97;-135;-613;258;-3;255;-142;0;113;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA  SAUDE DE CACHOEIRA DO SUL LTDA;2240143;b3S;;I;2;CACHOEIRA DO SUL;RS;06/2012;620;0;248;0;0;0;869;-316;0;0;0;-4;-320;549;30;13;-198;-312;0;0;0;-6;-473;75;11;86;-2;0;84;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;06/2012;548;0;317;0;0;0;865;-379;-2;0;0;-33;-415;450;62;23;-134;-264;-3;0;0;-14;-330;120;-8;111;0;0;111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;;I;2;SAO PAULO;SP;06/2012;824;0;36;0;0;0;860;-131;0;0;0;-30;-162;698;2;0;-385;-395;-15;0;174;-76;-695;4;5;8;-3;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;;I;2;AMERICANA;SP;06/2012;608;0;245;0;0;0;854;-274;0;0;0;-99;-372;481;65;134;-264;-341;-2;0;9;-13;-413;68;0;68;-2;0;67;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR LTDA. - SICOOB CREDIEMPAR;1296040;b3S;;I;2;UBERLANDIA;MG;06/2012;809;0;43;0;0;0;852;-28;0;0;0;-5;-34;818;9;2;-383;-290;-2;0;3;-10;-670;148;5;153;0;0;153;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA DE ESTADO DOS NEGOCIOS DOS TRANSPORTES E ÓRGAOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;;I;2;SAO PAULO;SP;06/2012;593;0;258;0;0;0;850;-29;0;0;0;-33;-61;789;17;15;-185;-169;-3;0;24;-6;-307;482;0;482;-5;0;478;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1062439;b3S;;I;2;RIO VERDE;GO;06/2012;785;0;63;0;0;0;849;-19;0;0;0;-8;-27;822;4;32;-194;-238;0;0;25;-28;-399;423;4;427;0;0;427;-187
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;;I;2;SAO PAULO;SP;06/2012;0;0;840;0;0;0;840;0;0;0;0;0;0;840;2.902;0;0;-3.182;-280;0;0;-5;-564;276;0;276;-98;0;177;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;b3S;;I;2;RIO DE JANEIRO;RJ;06/2012;780;0;59;0;0;0;839;0;0;0;0;33;33;872;0;0;-231;-95;1;0;92;0;-234;638;0;638;0;0;638;-262
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS EM RIO BRANCO - ACRE - CEMATER;34709527;b3S;;I;2;RIO BRANCO;AC;06/2012;813;0;24;0;0;0;836;-35;-82;0;0;-154;-271;566;5;108;-225;-256;-1;0;27;-23;-366;200;0;200;0;0;200;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP;2285107;b3S;;I;2;CAMPINAS;SP;06/2012;834;0;0;0;0;0;834;0;0;0;0;-40;-40;794;0;0;-88;-47;0;0;76;-7;-66;728;0;728;0;-8;720;-398
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;;I;2;VITORIA;ES;06/2012;832;0;1;0;0;0;834;0;0;0;0;-20;-20;814;31;0;-299;-203;-4;0;154;-98;-420;394;0;394;-1;0;393;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;06/2012;642;0;188;0;0;0;829;-159;-98;0;0;66;-191;638;41;5;-243;-100;0;0;16;-35;-315;323;-2;321;0;0;321;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE BOA VISTA LTDA;2137018;b3S;;I;2;BOA VISTA;RR;06/2012;721;0;108;0;0;0;828;-197;0;0;0;0;-197;632;39;14;-182;-295;1;0;0;-14;-439;193;0;193;-1;0;191;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4791645;b3S;;I;2;SAO PAULO;SP;06/2012;812;0;16;0;0;0;828;0;0;0;0;-116;-116;712;0;0;-89;-93;1;0;1;0;-182;529;6;535;-2;0;533;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE MOGI GUAÇU E REGIÃO - SICOOB CREDIAC;5858518;b3S;;I;2;MOGI-GUACU;SP;06/2012;641;0;187;0;0;0;828;-267;0;0;0;-221;-487;340;100;193;-493;-420;-3;0;9;-43;-658;-317;0;-317;-3;0;-321;0
COOPERATIVA DE CREDITO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;06/2012;651;0;175;0;0;0;826;-625;0;0;0;-83;-707;119;47;38;-213;-8;-2;0;0;-24;-163;-44;-11;-55;0;0;-55;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA ? SICOOB COOPERCRET;2275781;b3S;;I;2;JOAO PESSOA;PB;06/2012;763;0;62;0;0;0;826;-122;-3;0;0;11;-113;713;62;46;-270;-220;-6;0;17;-38;-410;303;0;303;-8;-19;276;-57
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A. - LTDA. - SICOOB CREDIVALE;20961629;b3S;;I;2;ITABIRA;MG;06/2012;797;0;29;0;0;0;826;-4;0;0;0;-71;-76;750;64;2;-300;-330;-6;0;34;-33;-567;183;1;184;-5;0;179;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO VESTUÁRIO DE ITAJUBÁ LTDA.;4079285;b3S;;I;2;ITAJUBA;MG;06/2012;662;0;158;0;0;0;820;-226;0;0;0;-30;-256;564;51;98;-252;-250;-10;0;2;-12;-373;191;0;191;-1;0;190;-31
